ano,mes,data,regiao,uf,bioma,focos_queimada,temperatura_media,chuva_mm,area_atingida_km2,indice_seca,qualidade_ar,nivel_risco
2018,4,2018-04-01,Norte,AM,Mata Atlântica,28,29.4,54.8,16.22,0.57,77.6,Médio
2018,4,2018-04-01,Norte,PA,Amazônia,11,30.0,49.1,2.06,0.25,91.2,Médio
2018,4,2018-04-01,Norte,RO,Amazônia,33,28.7,91.2,10.16,0.5,73.6,Alto
2018,4,2018-04-01,Norte,TO,Pampa,0,23.8,110.1,0.0,0.0,100.0,Baixo
2018,4,2018-04-01,Nordeste,BA,Pampa,18,30.2,101.1,4.44,0.4,85.6,Médio
2018,4,2018-04-01,Nordeste,PE,Caatinga,29,28.3,37.6,3.16,0.45,76.8,Médio
2018,4,2018-04-01,Nordeste,CE,Pantanal,10,30.1,129.2,4.13,0.27,92.0,Médio
2018,4,2018-04-01,Nordeste,MA,Mata Atlântica,20,29.8,21.2,3.71,0.49,84.0,Médio
2018,4,2018-04-01,Nordeste,PB,Amazônia,31,30.6,40.6,13.15,0.39,75.2,Alto
2018,4,2018-04-01,Centro-Oeste,DF,Amazônia,45,27.0,39.7,22.38,0.41,64.0,Alto
2018,4,2018-04-01,Centro-Oeste,GO,Cerrado,37,28.6,48.5,22.8,0.51,70.4,Alto
2018,4,2018-04-01,Centro-Oeste,MT,Cerrado,7,26.5,93.8,4.73,0.18,94.4,Baixo
2018,4,2018-04-01,Centro-Oeste,MS,Cerrado,46,31.6,21.5,17.79,0.65,63.2,Alto
2018,4,2018-04-01,Sudeste,SP,Pampa,3,28.8,77.6,1.24,0.07,97.6,Baixo
2018,4,2018-04-01,Sudeste,RJ,Caatinga,20,29.4,65.5,2.08,0.29,84.0,Médio
2018,4,2018-04-01,Sudeste,MG,Mata Atlântica,19,27.4,17.1,3.83,0.42,84.8,Médio
2018,4,2018-04-01,Sudeste,ES,Cerrado,3,25.3,2.1,1.72,0.05,97.6,Baixo
2018,4,2018-04-01,Sul,PR,Caatinga,16,28.5,90.3,4.73,0.29,87.2,Médio
2018,4,2018-04-01,Sul,SC,Mata Atlântica,29,27.3,64.4,18.96,0.76,76.8,Médio
2018,4,2018-04-01,Sul,RS,Pampa,5,27.8,59.8,1.6,0.09,96.0,Baixo
2018,5,2018-05-01,Norte,AM,Pantanal,23,28.0,55.9,9.26,0.37,81.6,Médio
2018,5,2018-05-01,Norte,PA,Pantanal,29,30.4,64.7,19.24,0.37,76.8,Médio
2018,5,2018-05-01,Norte,RO,Caatinga,14,28.6,58.8,7.23,0.4,88.8,Médio
2018,5,2018-05-01,Norte,TO,Pampa,9,27.3,65.3,6.23,0.17,92.8,Baixo
2018,5,2018-05-01,Nordeste,BA,Mata Atlântica,18,31.3,51.0,6.63,0.46,85.6,Médio
2018,5,2018-05-01,Nordeste,PE,Caatinga,20,31.6,67.2,8.79,0.43,84.0,Médio
2018,5,2018-05-01,Nordeste,CE,Pantanal,31,29.2,48.3,5.93,0.37,75.2,Alto
2018,5,2018-05-01,Nordeste,MA,Pantanal,25,26.8,12.7,4.05,0.39,80.0,Médio
2018,5,2018-05-01,Nordeste,PB,Pantanal,32,28.3,89.5,11.21,0.42,74.4,Alto
2018,5,2018-05-01,Centro-Oeste,DF,Pantanal,26,28.6,59.9,11.72,0.32,79.2,Médio
2018,5,2018-05-01,Centro-Oeste,GO,Cerrado,18,30.2,32.0,6.87,0.4,85.6,Médio
2018,5,2018-05-01,Centro-Oeste,MT,Pampa,17,30.6,13.2,2.99,0.32,86.4,Médio
2018,5,2018-05-01,Centro-Oeste,MS,Pampa,2,27.6,69.5,0.92,0.11,98.4,Baixo
2018,5,2018-05-01,Sudeste,SP,Amazônia,7,28.6,73.5,3.62,0.14,94.4,Baixo
2018,5,2018-05-01,Sudeste,RJ,Pampa,23,28.6,58.5,14.49,0.64,81.6,Médio
2018,5,2018-05-01,Sudeste,MG,Mata Atlântica,5,29.0,119.7,3.36,0.14,96.0,Baixo
2018,5,2018-05-01,Sudeste,ES,Mata Atlântica,16,26.0,69.9,1.97,0.4,87.2,Médio
2018,5,2018-05-01,Sul,PR,Pantanal,16,28.8,78.8,10.41,0.22,87.2,Médio
2018,5,2018-05-01,Sul,SC,Pantanal,24,32.3,0.0,4.82,0.44,80.8,Médio
2018,5,2018-05-01,Sul,RS,Mata Atlântica,16,28.8,81.4,7.97,0.39,87.2,Médio
2018,6,2018-06-01,Norte,AM,Caatinga,13,26.4,27.3,6.3,0.23,89.6,Médio
2018,6,2018-06-01,Norte,PA,Pampa,32,29.9,0.0,18.08,0.86,74.4,Alto
2018,6,2018-06-01,Norte,RO,Cerrado,18,29.9,49.5,11.84,0.33,85.6,Médio
2018,6,2018-06-01,Norte,TO,Amazônia,24,30.1,35.9,3.86,0.36,80.8,Médio
2018,6,2018-06-01,Nordeste,BA,Pampa,15,30.5,90.6,6.17,0.35,88.0,Médio
2018,6,2018-06-01,Nordeste,PE,Caatinga,25,28.2,70.0,9.71,0.54,80.0,Médio
2018,6,2018-06-01,Nordeste,CE,Pantanal,20,29.2,61.8,10.39,0.44,84.0,Médio
2018,6,2018-06-01,Nordeste,MA,Cerrado,35,30.1,82.7,8.28,0.56,72.0,Alto
2018,6,2018-06-01,Nordeste,PB,Mata Atlântica,18,25.2,5.7,2.76,0.43,85.6,Médio
2018,6,2018-06-01,Centro-Oeste,DF,Mata Atlântica,10,30.5,93.1,1.7,0.2,92.0,Médio
2018,6,2018-06-01,Centro-Oeste,GO,Mata Atlântica,26,27.5,20.2,5.29,0.51,79.2,Médio
2018,6,2018-06-01,Centro-Oeste,MT,Pampa,33,34.0,25.0,13.32,0.79,73.6,Alto
2018,6,2018-06-01,Centro-Oeste,MS,Caatinga,18,26.3,51.9,6.3,0.54,85.6,Médio
2018,6,2018-06-01,Sudeste,SP,Caatinga,8,26.9,157.8,4.55,0.29,93.6,Baixo
2018,6,2018-06-01,Sudeste,RJ,Cerrado,60,33.1,16.6,28.05,0.69,52.0,Alto
2018,6,2018-06-01,Sudeste,MG,Caatinga,9,27.7,76.1,4.78,0.17,92.8,Baixo
2018,6,2018-06-01,Sudeste,ES,Amazônia,25,28.1,70.2,5.3,0.42,80.0,Médio
2018,6,2018-06-01,Sul,PR,Amazônia,22,30.3,99.7,5.06,0.24,82.4,Médio
2018,6,2018-06-01,Sul,SC,Pantanal,14,32.4,25.1,5.39,0.22,88.8,Médio
2018,6,2018-06-01,Sul,RS,Amazônia,18,25.1,119.5,5.45,0.26,85.6,Médio
2018,7,2018-07-01,Norte,AM,Amazônia,12,25.6,38.2,1.62,0.26,90.4,Médio
2018,7,2018-07-01,Norte,PA,Pantanal,14,27.3,109.0,3.41,0.18,88.8,Médio
2018,7,2018-07-01,Norte,RO,Cerrado,48,30.9,25.4,8.68,0.77,61.6,Alto
2018,7,2018-07-01,Norte,TO,Cerrado,33,29.2,21.5,18.81,0.39,73.6,Alto
2018,7,2018-07-01,Nordeste,BA,Caatinga,25,33.9,0.0,2.68,0.71,80.0,Médio
2018,7,2018-07-01,Nordeste,PE,Amazônia,53,28.7,61.8,29.43,0.76,57.6,Alto
2018,7,2018-07-01,Nordeste,CE,Pantanal,23,28.7,34.6,8.65,0.33,81.6,Médio
2018,7,2018-07-01,Nordeste,MA,Mata Atlântica,18,28.1,84.9,4.67,0.39,85.6,Médio
2018,7,2018-07-01,Nordeste,PB,Caatinga,24,29.8,3.0,15.03,0.7,80.8,Médio
2018,7,2018-07-01,Centro-Oeste,DF,Mata Atlântica,27,35.5,33.0,6.05,1.0,78.4,Médio
2018,7,2018-07-01,Centro-Oeste,GO,Amazônia,45,27.5,13.1,16.65,0.73,64.0,Alto
2018,7,2018-07-01,Centro-Oeste,MT,Amazônia,44,31.4,34.3,12.28,0.58,64.8,Alto
2018,7,2018-07-01,Centro-Oeste,MS,Mata Atlântica,32,32.6,18.8,10.35,0.77,74.4,Alto
2018,7,2018-07-01,Sudeste,SP,Caatinga,51,27.6,0.0,17.01,1.0,59.2,Alto
2018,7,2018-07-01,Sudeste,RJ,Cerrado,55,30.0,33.3,19.07,0.88,56.0,Alto
2018,7,2018-07-01,Sudeste,MG,Amazônia,41,26.8,125.4,17.96,0.48,67.2,Alto
2018,7,2018-07-01,Sudeste,ES,Mata Atlântica,24,28.2,0.9,16.34,0.63,80.8,Médio
2018,7,2018-07-01,Sul,PR,Pantanal,33,26.4,24.7,8.16,0.57,73.6,Alto
2018,7,2018-07-01,Sul,SC,Pampa,24,28.2,8.1,16.27,0.57,80.8,Médio
2018,7,2018-07-01,Sul,RS,Caatinga,24,30.1,68.1,16.17,0.65,80.8,Médio
2018,8,2018-08-01,Norte,AM,Cerrado,63,30.5,53.7,12.26,0.99,49.6,Alto
2018,8,2018-08-01,Norte,PA,Mata Atlântica,23,31.8,33.7,6.75,0.73,81.6,Médio
2018,8,2018-08-01,Norte,RO,Pantanal,48,28.0,62.5,10.27,0.82,61.6,Alto
2018,8,2018-08-01,Norte,TO,Mata Atlântica,39,32.2,0.0,7.85,0.84,68.8,Alto
2018,8,2018-08-01,Nordeste,BA,Pampa,30,31.0,63.1,7.06,0.66,76.0,Alto
2018,8,2018-08-01,Nordeste,PE,Pampa,37,31.8,39.2,22.6,0.84,70.4,Alto
2018,8,2018-08-01,Nordeste,CE,Cerrado,66,30.0,55.9,32.16,0.82,47.2,Alto
2018,8,2018-08-01,Nordeste,MA,Pantanal,18,30.2,23.1,4.54,0.35,85.6,Médio
2018,8,2018-08-01,Nordeste,PB,Mata Atlântica,21,29.5,69.8,4.76,0.54,83.2,Médio
2018,8,2018-08-01,Centro-Oeste,DF,Amazônia,50,27.6,0.0,7.48,0.7,60.0,Alto
2018,8,2018-08-01,Centro-Oeste,GO,Pantanal,39,31.1,35.5,20.04,0.74,68.8,Alto
2018,8,2018-08-01,Centro-Oeste,MT,Cerrado,28,26.8,45.2,5.7,0.45,77.6,Médio
2018,8,2018-08-01,Centro-Oeste,MS,Mata Atlântica,20,29.5,47.0,10.59,0.62,84.0,Médio
2018,8,2018-08-01,Sudeste,SP,Amazônia,69,30.1,0.0,28.28,0.8,44.8,Alto
2018,8,2018-08-01,Sudeste,RJ,Cerrado,60,29.4,36.2,19.21,0.94,52.0,Alto
2018,8,2018-08-01,Sudeste,MG,Cerrado,58,30.4,0.0,37.68,0.73,53.6,Alto
2018,8,2018-08-01,Sudeste,ES,Caatinga,21,29.4,47.2,6.42,0.62,83.2,Médio
2018,8,2018-08-01,Sul,PR,Mata Atlântica,8,26.1,64.0,3.31,0.38,93.6,Baixo
2018,8,2018-08-01,Sul,SC,Pampa,25,31.9,55.4,10.3,0.65,80.0,Médio
2018,8,2018-08-01,Sul,RS,Mata Atlântica,24,29.9,72.0,8.05,0.57,80.8,Médio
2018,9,2018-09-01,Norte,AM,Mata Atlântica,34,30.8,52.6,4.56,0.59,72.8,Alto
2018,9,2018-09-01,Norte,PA,Mata Atlântica,27,28.5,2.5,17.46,0.65,78.4,Médio
2018,9,2018-09-01,Norte,RO,Amazônia,47,30.6,7.7,18.61,0.82,62.4,Alto
2018,9,2018-09-01,Norte,TO,Amazônia,51,31.0,41.4,5.63,0.73,59.2,Alto
2018,9,2018-09-01,Nordeste,BA,Pampa,39,31.9,54.2,27.16,0.9,68.8,Alto
2018,9,2018-09-01,Nordeste,PE,Mata Atlântica,24,31.4,17.1,7.07,0.57,80.8,Médio
2018,9,2018-09-01,Nordeste,CE,Cerrado,52,31.1,0.0,33.56,0.75,58.4,Alto
2018,9,2018-09-01,Nordeste,MA,Caatinga,46,30.7,0.0,29.64,1.0,63.2,Alto
2018,9,2018-09-01,Nordeste,PB,Pampa,34,31.5,14.1,15.99,1.0,72.8,Alto
2018,9,2018-09-01,Centro-Oeste,DF,Pampa,22,29.2,91.0,7.92,0.72,82.4,Médio
2018,9,2018-09-01,Centro-Oeste,GO,Caatinga,38,34.8,0.0,24.08,0.91,69.6,Alto
2018,9,2018-09-01,Centro-Oeste,MT,Pampa,24,31.1,60.0,8.61,0.53,80.8,Médio
2018,9,2018-09-01,Centro-Oeste,MS,Pampa,15,25.6,22.9,6.08,0.48,88.0,Médio
2018,9,2018-09-01,Sudeste,SP,Mata Atlântica,40,32.4,27.4,25.25,0.94,68.0,Alto
2018,9,2018-09-01,Sudeste,RJ,Mata Atlântica,29,28.9,0.0,5.22,0.52,76.8,Médio
2018,9,2018-09-01,Sudeste,MG,Mata Atlântica,24,27.1,28.8,9.54,0.67,80.8,Médio
2018,9,2018-09-01,Sudeste,ES,Amazônia,39,28.9,48.3,7.92,0.6,68.8,Alto
2018,9,2018-09-01,Sul,PR,Pampa,31,33.4,50.5,21.12,0.62,75.2,Alto
2018,9,2018-09-01,Sul,SC,Amazônia,70,27.9,49.2,7.25,0.72,44.0,Crítico
2018,9,2018-09-01,Sul,RS,Cerrado,50,33.7,0.0,22.91,0.79,60.0,Alto
2018,10,2018-10-01,Norte,AM,Mata Atlântica,18,30.2,59.7,11.02,0.46,85.6,Médio
2018,10,2018-10-01,Norte,PA,Cerrado,43,29.4,17.8,13.92,0.77,65.6,Alto
2018,10,2018-10-01,Norte,RO,Pampa,25,31.7,4.5,15.15,0.63,80.0,Médio
2018,10,2018-10-01,Norte,TO,Mata Atlântica,23,33.5,54.5,4.8,0.86,81.6,Médio
2018,10,2018-10-01,Nordeste,BA,Cerrado,53,27.4,65.4,31.18,0.61,57.6,Alto
2018,10,2018-10-01,Nordeste,PE,Pantanal,51,29.5,0.0,6.53,0.78,59.2,Alto
2018,10,2018-10-01,Nordeste,CE,Cerrado,19,29.1,40.1,8.69,0.55,84.8,Médio
2018,10,2018-10-01,Nordeste,MA,Mata Atlântica,24,31.2,27.0,15.06,0.68,80.8,Médio
2018,10,2018-10-01,Nordeste,PB,Pantanal,51,31.2,0.0,35.43,0.79,59.2,Alto
2018,10,2018-10-01,Centro-Oeste,DF,Cerrado,48,27.7,0.0,25.74,0.63,61.6,Alto
2018,10,2018-10-01,Centro-Oeste,GO,Amazônia,54,26.5,2.8,23.48,0.67,56.8,Alto
2018,10,2018-10-01,Centro-Oeste,MT,Cerrado,78,33.2,22.3,46.77,0.93,37.6,Crítico
2018,10,2018-10-01,Centro-Oeste,MS,Pampa,35,34.2,1.6,13.84,0.94,72.0,Alto
2018,10,2018-10-01,Sudeste,SP,Pampa,8,29.8,94.5,5.4,0.27,93.6,Baixo
2018,10,2018-10-01,Sudeste,RJ,Mata Atlântica,30,34.8,61.0,3.29,0.75,76.0,Alto
2018,10,2018-10-01,Sudeste,MG,Mata Atlântica,27,29.7,7.1,13.31,0.93,78.4,Médio
2018,10,2018-10-01,Sudeste,ES,Pampa,24,29.3,8.7,7.25,0.56,80.8,Médio
2018,10,2018-10-01,Sul,PR,Cerrado,63,31.3,57.2,6.59,0.79,49.6,Alto
2018,10,2018-10-01,Sul,SC,Caatinga,26,29.1,18.8,15.84,0.85,79.2,Médio
2018,10,2018-10-01,Sul,RS,Mata Atlântica,35,32.7,3.1,10.1,0.96,72.0,Alto
2018,11,2018-11-01,Norte,AM,Cerrado,37,29.8,0.0,17.21,0.61,70.4,Alto
2018,11,2018-11-01,Norte,PA,Amazônia,18,34.0,49.7,12.1,0.29,85.6,Médio
2018,11,2018-11-01,Norte,RO,Mata Atlântica,0,24.6,85.2,0.0,0.0,100.0,Baixo
2018,11,2018-11-01,Norte,TO,Cerrado,20,27.3,118.9,5.93,0.3,84.0,Médio
2018,11,2018-11-01,Nordeste,BA,Pantanal,23,30.3,156.6,15.94,0.25,81.6,Médio
2018,11,2018-11-01,Nordeste,PE,Mata Atlântica,10,28.3,7.7,1.48,0.36,92.0,Médio
2018,11,2018-11-01,Nordeste,CE,Cerrado,30,30.2,55.9,7.56,0.44,76.0,Alto
2018,11,2018-11-01,Nordeste,MA,Pampa,10,27.5,62.1,5.95,0.22,92.0,Médio
2018,11,2018-11-01,Nordeste,PB,Amazônia,23,27.1,81.7,2.94,0.3,81.6,Médio
2018,11,2018-11-01,Centro-Oeste,DF,Mata Atlântica,20,32.9,68.1,7.52,0.52,84.0,Médio
2018,11,2018-11-01,Centro-Oeste,GO,Cerrado,11,29.7,45.9,3.36,0.22,91.2,Médio
2018,11,2018-11-01,Centro-Oeste,MT,Mata Atlântica,7,26.3,159.9,2.9,0.25,94.4,Baixo
2018,11,2018-11-01,Centro-Oeste,MS,Cerrado,44,32.1,73.0,11.75,0.63,64.8,Alto
2018,11,2018-11-01,Sudeste,SP,Cerrado,60,32.7,69.5,34.14,0.83,52.0,Alto
2018,11,2018-11-01,Sudeste,RJ,Pampa,11,30.4,83.4,4.15,0.26,91.2,Médio
2018,11,2018-11-01,Sudeste,MG,Caatinga,9,28.8,87.3,4.96,0.23,92.8,Baixo
2018,11,2018-11-01,Sudeste,ES,Mata Atlântica,11,29.3,93.4,3.68,0.24,91.2,Médio
2018,11,2018-11-01,Sul,PR,Mata Atlântica,22,33.4,30.3,10.75,0.62,82.4,Médio
2018,11,2018-11-01,Sul,SC,Pantanal,0,27.1,83.7,0.0,0.0,100.0,Baixo
2018,11,2018-11-01,Sul,RS,Caatinga,20,30.2,78.8,7.72,0.44,84.0,Médio
2018,12,2018-12-01,Norte,AM,Amazônia,19,27.9,107.5,9.5,0.26,84.8,Médio
2018,12,2018-12-01,Norte,PA,Pantanal,25,28.0,47.7,4.33,0.29,80.0,Médio
2018,12,2018-12-01,Norte,RO,Cerrado,25,30.2,14.9,7.12,0.34,80.0,Médio
2018,12,2018-12-01,Norte,TO,Mata Atlântica,1,28.8,102.9,0.52,0.02,99.2,Baixo
2018,12,2018-12-01,Nordeste,BA,Mata Atlântica,18,29.9,72.9,12.05,0.47,85.6,Médio
2018,12,2018-12-01,Nordeste,PE,Amazônia,29,30.2,20.4,7.95,0.42,76.8,Médio
2018,12,2018-12-01,Nordeste,CE,Mata Atlântica,9,27.7,62.9,1.57,0.23,92.8,Baixo
2018,12,2018-12-01,Nordeste,MA,Cerrado,19,34.9,110.8,7.55,0.24,84.8,Médio
2018,12,2018-12-01,Nordeste,PB,Mata Atlântica,1,30.3,80.3,0.46,0.06,99.2,Baixo
2018,12,2018-12-01,Centro-Oeste,DF,Pampa,14,30.2,41.8,8.79,0.45,88.8,Médio
2018,12,2018-12-01,Centro-Oeste,GO,Pampa,0,29.8,86.3,0.0,0.03,100.0,Baixo
2018,12,2018-12-01,Centro-Oeste,MT,Cerrado,16,29.7,46.2,1.98,0.22,87.2,Médio
2018,12,2018-12-01,Centro-Oeste,MS,Mata Atlântica,0,27.8,96.6,0.0,0.0,100.0,Baixo
2018,12,2018-12-01,Sudeste,SP,Pantanal,25,31.1,0.0,16.8,0.47,80.0,Médio
2018,12,2018-12-01,Sudeste,RJ,Pantanal,1,26.8,93.7,0.52,0.02,99.2,Baixo
2018,12,2018-12-01,Sudeste,MG,Pampa,12,30.1,106.7,7.06,0.33,90.4,Médio
2018,12,2018-12-01,Sudeste,ES,Caatinga,10,30.6,16.7,4.04,0.24,92.0,Médio
2018,12,2018-12-01,Sul,PR,Mata Atlântica,16,31.2,0.0,2.63,0.42,87.2,Médio
2018,12,2018-12-01,Sul,SC,Mata Atlântica,8,27.8,110.7,2.26,0.2,93.6,Baixo
2018,12,2018-12-01,Sul,RS,Caatinga,17,29.3,97.7,7.59,0.42,86.4,Médio
2019,1,2019-01-01,Norte,AM,Cerrado,34,30.5,52.6,12.2,0.44,72.8,Alto
2019,1,2019-01-01,Norte,PA,Pampa,9,29.1,31.7,4.12,0.26,92.8,Baixo
2019,1,2019-01-01,Norte,RO,Caatinga,18,28.0,0.0,5.91,0.41,85.6,Médio
2019,1,2019-01-01,Norte,TO,Amazônia,12,27.8,80.9,6.73,0.3,90.4,Médio
2019,1,2019-01-01,Nordeste,BA,Cerrado,26,26.8,25.6,13.35,0.26,79.2,Médio
2019,1,2019-01-01,Nordeste,PE,Mata Atlântica,28,31.3,20.4,10.29,0.48,77.6,Médio
2019,1,2019-01-01,Nordeste,CE,Cerrado,18,27.7,60.4,8.81,0.23,85.6,Médio
2019,1,2019-01-01,Nordeste,MA,Caatinga,22,28.5,74.7,7.44,0.51,82.4,Médio
2019,1,2019-01-01,Nordeste,PB,Pantanal,18,31.3,81.0,9.29,0.24,85.6,Médio
2019,1,2019-01-01,Centro-Oeste,DF,Cerrado,24,29.8,70.3,12.45,0.38,80.8,Médio
2019,1,2019-01-01,Centro-Oeste,GO,Amazônia,32,30.7,76.0,12.0,0.51,74.4,Alto
2019,1,2019-01-01,Centro-Oeste,MT,Amazônia,20,30.3,39.2,11.24,0.25,84.0,Médio
2019,1,2019-01-01,Centro-Oeste,MS,Mata Atlântica,12,30.9,100.1,6.48,0.4,90.4,Médio
2019,1,2019-01-01,Sudeste,SP,Mata Atlântica,9,25.8,85.0,1.55,0.18,92.8,Baixo
2019,1,2019-01-01,Sudeste,RJ,Pantanal,32,28.4,1.5,12.93,0.45,74.4,Alto
2019,1,2019-01-01,Sudeste,MG,Amazônia,29,32.6,97.6,12.55,0.39,76.8,Médio
2019,1,2019-01-01,Sudeste,ES,Pampa,24,32.3,27.6,3.98,0.48,80.8,Médio
2019,1,2019-01-01,Sul,PR,Pantanal,15,29.0,59.3,8.62,0.31,88.0,Médio
2019,1,2019-01-01,Sul,SC,Pantanal,12,29.5,44.7,8.19,0.18,90.4,Médio
2019,1,2019-01-01,Sul,RS,Cerrado,26,31.0,55.4,14.49,0.33,79.2,Médio
2019,2,2019-02-01,Norte,AM,Pampa,6,23.9,71.5,3.88,0.27,95.2,Baixo
2019,2,2019-02-01,Norte,PA,Mata Atlântica,7,28.0,148.8,3.6,0.18,94.4,Baixo
2019,2,2019-02-01,Norte,RO,Mata Atlântica,5,25.3,102.1,3.37,0.17,96.0,Baixo
2019,2,2019-02-01,Norte,TO,Caatinga,7,28.5,75.1,0.91,0.27,94.4,Baixo
2019,2,2019-02-01,Nordeste,BA,Amazônia,42,29.0,70.6,7.72,0.58,66.4,Alto
2019,2,2019-02-01,Nordeste,PE,Cerrado,8,25.1,83.8,2.31,0.14,93.6,Baixo
2019,2,2019-02-01,Nordeste,CE,Pantanal,4,32.2,49.1,1.36,0.16,96.8,Baixo
2019,2,2019-02-01,Nordeste,MA,Mata Atlântica,6,28.1,27.0,3.99,0.32,95.2,Baixo
2019,2,2019-02-01,Nordeste,PB,Cerrado,41,26.7,59.5,18.21,0.54,67.2,Alto
2019,2,2019-02-01,Centro-Oeste,DF,Pantanal,26,31.3,52.5,10.52,0.44,79.2,Médio
2019,2,2019-02-01,Centro-Oeste,GO,Pampa,3,29.8,124.8,1.51,0.07,97.6,Baixo
2019,2,2019-02-01,Centro-Oeste,MT,Caatinga,25,27.9,31.5,11.14,0.57,80.0,Médio
2019,2,2019-02-01,Centro-Oeste,MS,Mata Atlântica,17,26.0,62.9,2.76,0.3,86.4,Médio
2019,2,2019-02-01,Sudeste,SP,Cerrado,26,29.3,83.6,8.58,0.4,79.2,Médio
2019,2,2019-02-01,Sudeste,RJ,Caatinga,10,23.7,40.6,3.46,0.26,92.0,Médio
2019,2,2019-02-01,Sudeste,MG,Mata Atlântica,13,27.1,86.1,3.48,0.38,89.6,Médio
2019,2,2019-02-01,Sudeste,ES,Amazônia,25,28.5,18.2,10.35,0.53,80.0,Médio
2019,2,2019-02-01,Sul,PR,Pantanal,25,26.8,71.1,10.3,0.33,80.0,Médio
2019,2,2019-02-01,Sul,SC,Mata Atlântica,12,31.1,25.5,2.03,0.5,90.4,Médio
2019,2,2019-02-01,Sul,RS,Amazônia,16,29.0,37.0,10.22,0.22,87.2,Médio
2019,3,2019-03-01,Norte,AM,Caatinga,7,30.9,90.9,1.6,0.23,94.4,Baixo
2019,3,2019-03-01,Norte,PA,Caatinga,16,27.7,65.2,8.87,0.41,87.2,Médio
2019,3,2019-03-01,Norte,RO,Caatinga,6,27.1,105.3,2.23,0.13,95.2,Baixo
2019,3,2019-03-01,Norte,TO,Pantanal,19,26.8,26.9,8.9,0.36,84.8,Médio
2019,3,2019-03-01,Nordeste,BA,Amazônia,28,30.0,43.2,3.82,0.3,77.6,Médio
2019,3,2019-03-01,Nordeste,PE,Caatinga,19,27.4,55.2,5.03,0.45,84.8,Médio
2019,3,2019-03-01,Nordeste,CE,Mata Atlântica,4,30.5,47.8,2.55,0.11,96.8,Baixo
2019,3,2019-03-01,Nordeste,MA,Mata Atlântica,7,30.5,21.1,1.02,0.13,94.4,Baixo
2019,3,2019-03-01,Nordeste,PB,Caatinga,3,27.5,90.7,0.8,0.1,97.6,Baixo
2019,3,2019-03-01,Centro-Oeste,DF,Pantanal,25,29.3,135.0,9.21,0.25,80.0,Médio
2019,3,2019-03-01,Centro-Oeste,GO,Pampa,19,31.2,56.8,13.18,0.56,84.8,Médio
2019,3,2019-03-01,Centro-Oeste,MT,Pantanal,25,29.8,64.8,16.13,0.37,80.0,Médio
2019,3,2019-03-01,Centro-Oeste,MS,Pampa,10,34.4,12.5,3.99,0.35,92.0,Médio
2019,3,2019-03-01,Sudeste,SP,Amazônia,2,27.5,45.7,1.19,0.1,98.4,Baixo
2019,3,2019-03-01,Sudeste,RJ,Cerrado,35,28.4,16.2,10.77,0.54,72.0,Alto
2019,3,2019-03-01,Sudeste,MG,Mata Atlântica,8,27.7,157.6,2.06,0.22,93.6,Baixo
2019,3,2019-03-01,Sudeste,ES,Amazônia,9,26.9,56.5,3.05,0.14,92.8,Baixo
2019,3,2019-03-01,Sul,PR,Pampa,22,24.8,52.8,2.39,0.49,82.4,Médio
2019,3,2019-03-01,Sul,SC,Pantanal,18,28.5,104.2,3.94,0.29,85.6,Médio
2019,3,2019-03-01,Sul,RS,Cerrado,35,33.7,78.1,16.07,0.5,72.0,Alto
2019,4,2019-04-01,Norte,AM,Amazônia,7,29.1,53.8,4.24,0.14,94.4,Baixo
2019,4,2019-04-01,Norte,PA,Caatinga,12,29.2,44.7,4.5,0.41,90.4,Médio
2019,4,2019-04-01,Norte,RO,Cerrado,45,31.6,30.0,5.41,0.62,64.0,Alto
2019,4,2019-04-01,Norte,TO,Amazônia,15,28.9,54.2,3.85,0.29,88.0,Médio
2019,4,2019-04-01,Nordeste,BA,Caatinga,12,29.5,49.1,7.08,0.35,90.4,Médio
2019,4,2019-04-01,Nordeste,PE,Pampa,9,28.7,43.7,1.78,0.27,92.8,Baixo
2019,4,2019-04-01,Nordeste,CE,Amazônia,16,28.7,159.7,7.78,0.23,87.2,Médio
2019,4,2019-04-01,Nordeste,MA,Mata Atlântica,10,29.4,87.1,3.9,0.26,92.0,Médio
2019,4,2019-04-01,Nordeste,PB,Cerrado,18,24.7,43.2,10.9,0.31,85.6,Médio
2019,4,2019-04-01,Centro-Oeste,DF,Mata Atlântica,25,32.4,22.0,13.69,0.54,80.0,Médio
2019,4,2019-04-01,Centro-Oeste,GO,Amazônia,20,25.3,56.5,6.65,0.22,84.0,Médio
2019,4,2019-04-01,Centro-Oeste,MT,Mata Atlântica,1,25.6,26.7,0.47,0.01,99.2,Baixo
2019,4,2019-04-01,Centro-Oeste,MS,Cerrado,44,29.5,32.5,23.52,0.48,64.8,Alto
2019,4,2019-04-01,Sudeste,SP,Pampa,18,29.9,46.2,11.0,0.41,85.6,Médio
2019,4,2019-04-01,Sudeste,RJ,Pampa,18,29.6,83.9,10.12,0.51,85.6,Médio
2019,4,2019-04-01,Sudeste,MG,Cerrado,26,28.4,49.4,9.03,0.38,79.2,Médio
2019,4,2019-04-01,Sudeste,ES,Pantanal,29,27.6,52.6,8.0,0.4,76.8,Médio
2019,4,2019-04-01,Sul,PR,Caatinga,11,28.8,14.6,4.54,0.34,91.2,Médio
2019,4,2019-04-01,Sul,SC,Pantanal,7,27.3,40.0,4.41,0.09,94.4,Baixo
